,x,y,tssite,region,cell,frame
0,1218,16,False,Cytoplasm,1,0
1,1064,43,False,Cytoplasm,1,0
2,1164,43,False,Cytoplasm,1,0
3,1262,47,False,Cytoplasm,1,0
4,1018,48,False,Cytoplasm,1,0
5,1082,48,False,Cytoplasm,1,0
6,1128,59,False,Cytoplasm,1,0
7,1268,64,False,Cytoplasm,1,0
8,1136,68,False,Cytoplasm,1,0
9,1207,68,False,Cytoplasm,1,0
10,1163,73,False,Cytoplasm,1,0
11,1033,89,False,Cytoplasm,1,0
12,1150,102,False,Cytoplasm,1,0
13,1108,102,False,Nucleus,1,0
14,1213,105,False,Cytoplasm,1,0
15,1240,107,False,Cytoplasm,1,0
16,1250,116,False,Cytoplasm,1,0
17,1096,124,False,Nucleus,1,0
18,1229,127,False,Cytoplasm,1,0
19,956,147,False,Cytoplasm,1,0
20,1034,150,False,Nucleus,1,0
21,978,150,False,Cytoplasm,1,0
22,1159,154,False,Nucleus,1,0
23,1098,156,False,Nucleus,1,0
24,1323,155,False,Cytoplasm,1,0
25,1169,158,False,Nucleus,1,0
26,1220,158,False,Cytoplasm,1,0
27,1080,161,False,Nucleus,1,0
28,1203,163,False,Nucleus,1,0
29,1064,169,False,Nucleus,1,0
30,958,177,False,Cytoplasm,1,0
31,1058,180,False,Nucleus,1,0
32,1084,180,False,Nucleus,1,0
33,1261,180,False,Cytoplasm,1,0
34,980,181,False,Cytoplasm,1,0
35,1103,184,False,Nucleus,1,0
36,1191,184,False,Nucleus,1,0
37,1277,196,False,Cytoplasm,1,0
38,901,197,False,Cytoplasm,1,0
39,1194,198,False,Nucleus,1,0
40,934,200,False,Cytoplasm,1,0
41,1037,201,False,Nucleus,1,0
42,1248,200,False,Cytoplasm,1,0
43,1105,202,False,Nucleus,1,0
44,1026,203,False,Nucleus,1,0
45,1064,204,False,Nucleus,1,0
46,982,216,False,Cytoplasm,1,0
47,1212,218,False,Cytoplasm,1,0
48,1032,224,False,Nucleus,1,0
49,1156,227,False,Nucleus,1,0
50,1226,227,False,Cytoplasm,1,0
51,894,237,False,Cytoplasm,1,0
52,1166,240,False,Nucleus,1,0
53,1348,243,False,Cytoplasm,1,0
54,957,247,False,Cytoplasm,1,0
55,915,250,False,Cytoplasm,1,0
56,1150,250,False,Nucleus,1,0
57,1059,254,False,Nucleus,1,0
58,1080,259,False,Nucleus,1,0
59,1181,260,False,Cytoplasm,1,0
60,1132,269,False,Cytoplasm,1,0
61,1007,270,False,Cytoplasm,1,0
62,1183,276,False,Cytoplasm,1,0
63,1002,279,False,Cytoplasm,1,0
64,1234,282,False,Cytoplasm,1,0
65,1169,286,False,Cytoplasm,1,0
66,1012,295,False,Cytoplasm,1,0
67,1077,300,False,Cytoplasm,1,0
68,1219,300,False,Cytoplasm,1,0
69,1105,302,False,Cytoplasm,1,0
