,x,y,tssite,region,cell,frame
0,242,1234,False,Nucleus,1,0
1,102,1246,False,Cytoplasm,1,0
2,206,1299,False,Nucleus,1,0
3,494,465,False,Cytoplasm,1,4
4,311,1096,False,Cytoplasm,1,5
5,352,1190,False,Cytoplasm,1,5
6,303,968,False,Cytoplasm,1,5
7,301,968,False,Cytoplasm,1,5
8,1214,1203,False,Cytoplasm,1,11
9,1097,1222,False,Nucleus,1,11
10,1195,1240,False,Cytoplasm,1,11
11,1124,1129,False,Nucleus,1,11
12,1185,1148,False,Nucleus,1,11
13,1259,1192,False,Cytoplasm,1,11
14,1167,1227,False,Nucleus,1,11
15,579,1209,False,Nucleus,1,12
16,559,1178,False,Nucleus,1,12
17,560,1178,False,Nucleus,1,12
18,559,1177,False,Nucleus,1,12
19,560,1180,False,Nucleus,1,12
20,913,823,False,Cytoplasm,1,15
21,892,827,False,Cytoplasm,1,15
22,951,848,False,Cytoplasm,1,15
23,915,848,False,Cytoplasm,1,15
24,898,903,False,Cytoplasm,1,15
25,947,934,False,Cytoplasm,1,15
26,978,936,False,Nucleus,1,15
27,1024,1103,False,Nucleus,1,15
28,917,825,False,Cytoplasm,1,15
29,891,828,False,Cytoplasm,1,15
30,953,845,False,Cytoplasm,1,15
31,1048,937,False,Nucleus,1,15
32,1038,1101,False,Cytoplasm,1,15
33,903,823,False,Cytoplasm,1,15
34,912,824,False,Cytoplasm,1,15
35,901,826,False,Cytoplasm,1,15
36,897,827,False,Cytoplasm,1,15
37,920,827,False,Cytoplasm,1,15
38,897,831,False,Cytoplasm,1,15
39,907,855,False,Cytoplasm,1,15
40,911,856,False,Cytoplasm,1,15
41,910,862,False,Cytoplasm,1,15
42,913,864,False,Cytoplasm,1,15
43,1036,1069,False,Nucleus,1,15
44,1311,629,False,Cytoplasm,3,22
45,518,686,False,Cytoplasm,2,22
46,570,744,False,Cytoplasm,2,22
47,602,786,False,Cytoplasm,2,22
48,554,803,False,Nucleus,2,22
49,592,848,False,Cytoplasm,2,22
50,521,925,False,Cytoplasm,2,22
51,426,929,False,Nucleus,2,22
