,x,y,tssite,region,cell,frame
0,1609,854,False,Cytoplasm,3,1
1,1569,899,False,Nucleus,3,1
2,1572,937,False,Nucleus,3,1
3,1495,967,False,Nucleus,3,1
4,1666,987,False,Cytoplasm,3,1
5,1495,1091,False,Nucleus,3,1
6,1554,1145,False,Cytoplasm,3,1
7,1617,1157,False,Cytoplasm,3,1
8,1595,1172,False,Cytoplasm,3,1
9,1365,1519,False,Nucleus,4,1
10,1403,1546,False,Nucleus,4,1
11,1415,1546,False,Nucleus,4,1
12,1307,1550,False,Nucleus,4,1
13,1264,1573,False,Cytoplasm,4,1
14,1459,1579,False,Cytoplasm,4,1
15,1522,868,False,Cytoplasm,3,1
16,1509,949,False,Nucleus,3,1
17,1449,954,False,Cytoplasm,3,1
18,1577,966,False,Nucleus,3,1
19,1491,991,False,Nucleus,3,1
20,1483,996,False,Nucleus,3,1
21,1483,996,False,Nucleus,3,1
22,1649,997,False,Nucleus,3,1
23,1501,999,False,Nucleus,3,1
24,1502,1000,False,Nucleus,3,1
25,1430,1376,False,Cytoplasm,4,1
26,1429,1377,False,Cytoplasm,4,1
27,1345,1437,False,Cytoplasm,4,1
28,1345,1434,False,Cytoplasm,4,1
29,1382,1524,False,Nucleus,4,1
30,1413,1590,False,Nucleus,4,1
31,1414,1591,False,Nucleus,4,1
32,1268,412,False,Cytoplasm,2,7
33,897,544,False,Cytoplasm,3,7
34,822,833,False,Nucleus,3,7
35,826,849,False,Nucleus,3,7
36,831,1069,False,Cytoplasm,3,7
37,1677,1504,False,Cytoplasm,1,7
38,1680,1517,False,Cytoplasm,1,7
39,1733,1525,False,Nucleus,1,7
40,1725,1531,False,Nucleus,1,7
41,1787,1535,False,Nucleus,1,7
42,1700,1541,False,Nucleus,1,7
43,1728,1544,False,Nucleus,1,7
44,1698,1547,False,Nucleus,1,7
45,1708,1553,False,Nucleus,1,7
46,885,692,False,Nucleus,3,7
47,932,766,False,Nucleus,3,7
48,994,800,False,Cytoplasm,3,7
49,897,1041,False,Cytoplasm,3,7
50,1713,1500,False,Nucleus,1,7
51,1695,1497,False,Cytoplasm,1,7
52,1733,1510,False,Nucleus,1,7
53,1711,1520,False,Nucleus,1,7
54,1708,1522,False,Nucleus,1,7
55,1723,1529,False,Nucleus,1,7
56,1701,1530,False,Nucleus,1,7
57,1724,1534,False,Nucleus,1,7
58,1719,1536,False,Nucleus,1,7
59,1723,1543,False,Nucleus,1,7
60,1771,1554,False,Nucleus,1,7
61,1742,1565,False,Nucleus,1,7
62,1752,1560,False,Nucleus,1,7
63,1747,1562,False,Nucleus,1,7
64,1721,1497,False,Nucleus,1,7
65,1719,1498,False,Nucleus,1,7
66,1720,1496,False,Cytoplasm,1,7
67,1716,1498,False,Cytoplasm,1,7
68,1722,1497,False,Nucleus,1,7
69,1719,1498,False,Nucleus,1,7
70,1720,1496,False,Cytoplasm,1,7
71,1716,1498,False,Cytoplasm,1,7
72,1722,1496,False,Cytoplasm,1,7
73,1718,1494,False,Cytoplasm,1,7
74,1718,1498,False,Nucleus,1,7
75,1722,1499,False,Nucleus,1,7
76,1714,1500,False,Nucleus,1,7
77,1716,1497,False,Cytoplasm,1,7
78,1722,1496,False,Cytoplasm,1,7
79,1714,1495,False,Cytoplasm,1,7
80,1717,1500,False,Nucleus,1,7
81,1718,1494,False,Cytoplasm,1,7
82,1721,1500,False,Nucleus,1,7
83,1714,1497,False,Cytoplasm,1,7
84,1720,1496,False,Cytoplasm,1,7
85,1714,1500,False,Nucleus,1,7
86,1716,1494,False,Cytoplasm,1,7
87,1722,1498,False,Nucleus,1,7
88,1719,1498,False,Nucleus,1,7
89,1717,1500,False,Nucleus,1,7
90,1722,1496,False,Cytoplasm,1,7
91,1718,1494,False,Cytoplasm,1,7
92,1714,1497,False,Cytoplasm,1,7
93,1721,1500,False,Nucleus,1,7
94,1714,1500,False,Nucleus,1,7
95,1714,1494,False,Cytoplasm,1,7
96,1717,1497,False,Cytoplasm,1,7
97,1750,1509,False,Nucleus,1,7
98,1750,1509,False,Nucleus,1,7
99,1750,1509,False,Nucleus,1,7
100,1750,1509,False,Nucleus,1,7
101,1750,1509,False,Nucleus,1,7
102,1752,1511,False,Nucleus,1,7
103,1749,1510,False,Nucleus,1,7
104,1752,1509,False,Nucleus,1,7
105,1752,1511,False,Nucleus,1,7
106,1749,1510,False,Nucleus,1,7
107,1750,1509,False,Nucleus,1,7
108,1752,1511,False,Nucleus,1,7
109,1752,1509,False,Nucleus,1,7
110,1749,1511,False,Nucleus,1,7
111,1748,1509,False,Nucleus,1,7
112,1752,1511,False,Nucleus,1,7
113,1751,1520,False,Nucleus,1,7
114,1752,1516,False,Nucleus,1,7
115,1749,1507,False,Nucleus,1,7
116,1752,1509,False,Nucleus,1,7
117,1749,1511,False,Nucleus,1,7
118,1750,1522,False,Nucleus,1,7
119,1752,1519,False,Nucleus,1,7
120,1752,1516,False,Nucleus,1,7
121,1752,1511,False,Nucleus,1,7
122,1749,1507,False,Nucleus,1,7
123,1749,1521,False,Nucleus,1,7
124,1749,1511,False,Nucleus,1,7
125,1752,1520,False,Nucleus,1,7
126,1747,1508,False,Nucleus,1,7
127,1747,1520,False,Nucleus,1,7
128,1752,1509,False,Nucleus,1,7
129,1750,1518,False,Nucleus,1,7
130,1751,1507,False,Nucleus,1,7
131,1752,1516,False,Nucleus,1,7
132,1750,1522,False,Nucleus,1,7
133,1754,1519,False,Nucleus,1,7
134,1750,1512,False,Nucleus,1,7
135,1748,1510,False,Nucleus,1,7
136,1747,1520,False,Nucleus,1,7
137,1747,1508,False,Nucleus,1,7
138,1750,1518,False,Nucleus,1,7
139,1752,1511,False,Nucleus,1,7
140,1754,1516,False,Nucleus,1,7
141,1752,1521,False,Nucleus,1,7
142,1751,1507,False,Nucleus,1,7
143,1749,1522,False,Nucleus,1,7
144,1754,1520,False,Nucleus,1,7
145,1751,1515,False,Nucleus,1,7
146,1749,1507,False,Nucleus,1,7
147,1747,1511,False,Nucleus,1,7
148,1752,1509,False,Nucleus,1,7
149,1747,1520,False,Nucleus,1,7
150,1750,1512,False,Nucleus,1,7
151,1750,1518,False,Nucleus,1,7
152,1754,1516,False,Nucleus,1,7
153,1746,1509,False,Nucleus,1,7
154,1754,1520,False,Nucleus,1,7
155,1750,1522,False,Nucleus,1,7
156,1759,1529,False,Nucleus,1,7
157,1759,1530,False,Nucleus,1,7
158,1759,1529,False,Nucleus,1,7
159,1760,1530,False,Nucleus,1,7
160,1759,1530,False,Nucleus,1,7
161,1760,1529,False,Nucleus,1,7
162,1759,1529,False,Nucleus,1,7
163,1760,1530,False,Nucleus,1,7
164,1759,1530,False,Nucleus,1,7
165,1760,1529,False,Nucleus,1,7
166,1759,1529,False,Nucleus,1,7
167,1760,1530,False,Nucleus,1,7
168,1758,1530,False,Nucleus,1,7
169,1760,1529,False,Nucleus,1,7
170,1758,1530,False,Nucleus,1,7
171,1760,1529,False,Nucleus,1,7
172,1760,1530,False,Nucleus,1,7
173,1757,1531,False,Nucleus,1,7
174,1760,1529,False,Nucleus,1,7
175,1757,1531,False,Nucleus,1,7
176,1760,1530,False,Nucleus,1,7
177,1758,1530,False,Nucleus,1,7
178,1757,1531,False,Nucleus,1,7
179,1760,1529,False,Nucleus,1,7
180,1757,1531,False,Nucleus,1,7
181,1760,1529,False,Nucleus,1,7
182,1757,1531,False,Nucleus,1,7
183,1760,1530,False,Nucleus,1,7
184,1760,1529,False,Nucleus,1,7
185,1757,1531,False,Nucleus,1,7
186,1759,1529,False,Nucleus,1,7
187,1757,1531,False,Nucleus,1,7
188,1760,1530,False,Nucleus,1,7
189,1757,1531,False,Nucleus,1,7
190,1760,1529,False,Nucleus,1,7
191,1757,1531,False,Nucleus,1,7
192,1760,1529,False,Nucleus,1,7
193,1757,1531,False,Nucleus,1,7
194,1760,1530,False,Nucleus,1,7
195,1759,1529,False,Nucleus,1,7
196,1757,1531,False,Nucleus,1,7
197,1760,1529,False,Nucleus,1,7
198,1757,1531,False,Nucleus,1,7
199,1760,1530,False,Nucleus,1,7
200,1757,1531,False,Nucleus,1,7
201,1760,1529,False,Nucleus,1,7
202,1757,1531,False,Nucleus,1,7
203,1760,1530,False,Nucleus,1,7
204,1757,1530,False,Nucleus,1,7
205,1760,1529,False,Nucleus,1,7
206,1757,1531,False,Nucleus,1,7
207,1761,1530,False,Nucleus,1,7
208,1759,1529,False,Nucleus,1,7
209,1757,1531,False,Nucleus,1,7
210,1761,1530,False,Nucleus,1,7
211,1757,1530,False,Nucleus,1,7
212,1759,1529,False,Nucleus,1,7
213,1761,1530,False,Nucleus,1,7
214,1757,1531,False,Nucleus,1,7
215,1762,1528,False,Nucleus,1,7
216,1757,1531,False,Nucleus,1,7
217,1761,1530,False,Nucleus,1,7
218,1762,1528,False,Nucleus,1,7
219,1759,1529,False,Nucleus,1,7
220,1757,1531,False,Nucleus,1,7
221,1762,1528,False,Nucleus,1,7
222,1759,1529,False,Nucleus,1,7
223,1757,1531,False,Nucleus,1,7
224,1761,1530,False,Nucleus,1,7
225,1762,1528,False,Nucleus,1,7
226,1757,1530,False,Nucleus,1,7
227,1761,1530,False,Nucleus,1,7
228,1757,1531,False,Nucleus,1,7
229,1762,1528,False,Nucleus,1,7
230,1759,1529,False,Nucleus,1,7
231,1757,1531,False,Nucleus,1,7
232,1762,1528,False,Nucleus,1,7
233,1759,1529,False,Nucleus,1,7
234,1761,1530,False,Nucleus,1,7
235,1757,1531,False,Nucleus,1,7
236,1762,1528,False,Nucleus,1,7
237,1757,1530,False,Nucleus,1,7
238,1761,1530,False,Nucleus,1,7
239,1759,1529,False,Nucleus,1,7
240,1762,1528,False,Nucleus,1,7
241,1757,1531,False,Nucleus,1,7
242,1762,1528,False,Nucleus,1,7
243,1757,1531,False,Nucleus,1,7
244,1759,1529,False,Nucleus,1,7
245,1761,1530,False,Nucleus,1,7
246,1757,1531,False,Nucleus,1,7
247,1762,1528,False,Nucleus,1,7
248,1759,1529,False,Nucleus,1,7
249,1761,1530,False,Nucleus,1,7
250,1757,1530,False,Nucleus,1,7
251,1762,1528,False,Nucleus,1,7
252,1759,1531,False,Nucleus,1,7
253,1757,1529,False,Nucleus,1,7
254,1762,1528,False,Nucleus,1,7
255,1757,1531,False,Nucleus,1,7
256,1761,1530,False,Nucleus,1,7
257,1757,1529,False,Nucleus,1,7
258,1762,1528,False,Nucleus,1,7
259,1759,1531,False,Nucleus,1,7
260,1757,1531,False,Nucleus,1,7
261,1761,1530,False,Nucleus,1,7
262,1763,1528,False,Nucleus,1,7
263,1757,1529,False,Nucleus,1,7
264,1759,1529,False,Nucleus,1,7
265,1763,1528,False,Nucleus,1,7
266,1757,1531,False,Nucleus,1,7
267,1761,1530,False,Nucleus,1,7
268,1757,1529,False,Nucleus,1,7
269,1762,1528,False,Nucleus,1,7
270,1759,1531,False,Nucleus,1,7
271,1763,1528,False,Nucleus,1,7
272,1757,1531,False,Nucleus,1,7
273,1759,1529,False,Nucleus,1,7
274,1761,1530,False,Nucleus,1,7
275,1757,1529,False,Nucleus,1,7
276,1763,1528,False,Nucleus,1,7
277,1759,1531,False,Nucleus,1,7
278,1757,1531,False,Nucleus,1,7
279,1763,1528,False,Nucleus,1,7
280,1761,1530,False,Nucleus,1,7
281,1757,1529,False,Nucleus,1,7
282,1763,1528,False,Nucleus,1,7
283,1757,1531,False,Nucleus,1,7
284,1761,1530,False,Nucleus,1,7
285,1759,1529,False,Nucleus,1,7
286,1757,1529,False,Nucleus,1,7
287,1763,1528,False,Nucleus,1,7
288,1759,1531,False,Nucleus,1,7
289,1762,1530,False,Nucleus,1,7
290,1757,1531,False,Nucleus,1,7
291,1763,1528,False,Nucleus,1,7
292,1757,1529,False,Nucleus,1,7
293,1762,1530,False,Nucleus,1,7
294,1759,1531,False,Nucleus,1,7
295,1762,1528,False,Nucleus,1,7
296,1757,1529,False,Nucleus,1,7
297,1759,1529,False,Nucleus,1,7
298,1757,1531,False,Nucleus,1,7
299,1763,1528,False,Nucleus,1,7
300,1762,1530,False,Nucleus,1,7
301,1759,1531,False,Nucleus,1,7
302,1757,1529,False,Nucleus,1,7
303,1763,1528,False,Nucleus,1,7
304,1757,1531,False,Nucleus,1,7
305,1761,1530,False,Nucleus,1,7
306,1759,1529,False,Nucleus,1,7
307,1763,1528,False,Nucleus,1,7
308,1757,1531,False,Nucleus,1,7
309,1760,1525,False,Nucleus,1,7
310,1762,1530,False,Nucleus,1,7
311,1757,1529,False,Nucleus,1,7
312,1763,1528,False,Nucleus,1,7
313,1759,1531,False,Nucleus,1,7
314,1760,1525,False,Nucleus,1,7
315,1759,1529,False,Nucleus,1,7
316,1762,1530,False,Nucleus,1,7
317,1757,1531,False,Nucleus,1,7
318,1760,1525,False,Nucleus,1,7
319,1763,1528,False,Nucleus,1,7
320,1757,1529,False,Nucleus,1,7
321,1759,1531,False,Nucleus,1,7
322,1763,1525,False,Nucleus,1,7
323,1762,1530,False,Nucleus,1,7
324,1760,1525,False,Nucleus,1,7
325,1757,1529,False,Nucleus,1,7
326,1763,1528,False,Nucleus,1,7
327,1757,1531,False,Nucleus,1,7
328,1763,1525,False,Nucleus,1,7
329,1761,1528,False,Nucleus,1,7
330,1760,1525,False,Nucleus,1,7
331,1764,1531,False,Nucleus,1,7
332,1759,1531,False,Nucleus,1,7
333,1757,1529,False,Nucleus,1,7
334,1762,1530,False,Nucleus,1,7
335,1763,1525,False,Nucleus,1,7
336,1759,1525,False,Nucleus,1,7
337,1759,1529,False,Nucleus,1,7
338,1763,1528,False,Nucleus,1,7
339,1764,1531,False,Nucleus,1,7
340,1757,1531,False,Nucleus,1,7
341,1760,1525,False,Nucleus,1,7
342,1763,1525,False,Nucleus,1,7
343,1761,1530,False,Nucleus,1,7
344,1756,1528,False,Nucleus,1,7
345,1764,1531,False,Nucleus,1,7
346,1759,1531,False,Nucleus,1,7
347,1756,1532,False,Nucleus,1,7
348,1763,1528,False,Nucleus,1,7
349,1762,1533,False,Nucleus,1,7
350,1759,1525,False,Nucleus,1,7
351,1755,1529,False,Nucleus,1,7
352,1763,1525,False,Nucleus,1,7
353,1759,1529,False,Nucleus,1,7
354,1765,1532,False,Nucleus,1,7
355,1756,1526,False,Nucleus,1,7
356,1761,1528,False,Nucleus,1,7
357,1756,1532,False,Nucleus,1,7
358,1762,1533,False,Nucleus,1,7
359,1759,1524,False,Nucleus,1,7
360,1763,1525,False,Nucleus,1,7
361,1759,1531,False,Nucleus,1,7
362,1755,1529,False,Nucleus,1,7
363,1763,1528,False,Nucleus,1,7
364,1764,1531,False,Nucleus,1,7
365,1756,1526,False,Nucleus,1,7
366,1760,1525,False,Nucleus,1,7
367,1756,1532,False,Nucleus,1,7
368,1760,1535,False,Nucleus,1,7
369,1759,1529,False,Nucleus,1,7
370,1764,1524,False,Nucleus,1,7
371,1763,1534,False,Nucleus,1,7
372,1765,1532,False,Nucleus,1,7
373,1755,1529,False,Nucleus,1,7
374,1763,1528,False,Nucleus,1,7
375,1759,1524,False,Nucleus,1,7
376,1759,1531,False,Nucleus,1,7
377,1755,1532,False,Nucleus,1,7
378,1756,1526,False,Nucleus,1,7
379,1759,1535,False,Nucleus,1,7
380,1766,1530,False,Nucleus,1,7
381,1762,1533,False,Nucleus,1,7
382,1764,1524,False,Nucleus,1,7
383,1761,1528,False,Nucleus,1,7
384,1757,1529,False,Nucleus,1,7
385,1762,1530,False,Nucleus,1,7
386,1760,1525,False,Nucleus,1,7
387,1755,1532,False,Nucleus,1,7
388,1766,1529,False,Nucleus,1,7
389,1756,1525,False,Nucleus,1,7
390,1760,1535,False,Nucleus,1,7
391,1762,1523,False,Nucleus,1,7
392,1765,1532,False,Nucleus,1,7
393,1759,1531,False,Nucleus,1,7
394,1763,1534,False,Nucleus,1,7
395,1755,1529,False,Nucleus,1,7
396,1765,1524,False,Nucleus,1,7
397,1763,1528,False,Nucleus,1,7
398,1759,1524,False,Nucleus,1,7
399,1759,1535,False,Nucleus,1,7
400,1760,1528,False,Nucleus,1,7
401,1763,1525,False,Nucleus,1,7
402,1756,1526,False,Nucleus,1,7
403,1755,1532,False,Nucleus,1,7
404,1766,1529,False,Nucleus,1,7
405,1762,1533,False,Nucleus,1,7
406,1757,1529,False,Nucleus,1,7
407,1765,1532,False,Nucleus,1,7
408,1766,1525,False,Nucleus,1,7
409,1761,1530,False,Nucleus,1,7
410,1762,1523,False,Nucleus,1,7
411,1759,1524,False,Nucleus,1,7
412,1759,1535,False,Nucleus,1,7
413,1756,1525,False,Nucleus,1,7
414,1756,1532,False,Nucleus,1,7
415,1763,1528,False,Nucleus,1,7
416,1755,1529,False,Nucleus,1,7
417,1763,1534,False,Nucleus,1,7
418,1716,1530,False,Nucleus,1,7
419,1716,1530,False,Nucleus,1,7
420,1716,1530,False,Nucleus,1,7
421,1717,1531,False,Nucleus,1,7
422,1716,1530,False,Nucleus,1,7
423,1717,1531,False,Nucleus,1,7
424,1715,1529,False,Nucleus,1,7
425,1717,1531,False,Nucleus,1,7
426,1715,1529,False,Nucleus,1,7
427,1717,1531,False,Nucleus,1,7
428,1715,1529,False,Nucleus,1,7
429,1718,1528,False,Nucleus,1,7
430,1714,1531,False,Nucleus,1,7
431,1717,1531,False,Nucleus,1,7
432,1672,1535,False,Cytoplasm,1,7
433,1673,1535,False,Nucleus,1,7
434,1672,1535,False,Cytoplasm,1,7
435,1673,1535,False,Nucleus,1,7
436,1671,1536,False,Cytoplasm,1,7
437,1673,1535,False,Nucleus,1,7
438,1671,1536,False,Cytoplasm,1,7
439,1673,1535,False,Nucleus,1,7
440,1671,1536,False,Cytoplasm,1,7
441,1673,1535,False,Nucleus,1,7
442,1671,1536,False,Cytoplasm,1,7
443,1675,1534,False,Nucleus,1,7
444,1671,1535,False,Cytoplasm,1,7
445,1673,1535,False,Nucleus,1,7
446,1677,1534,False,Nucleus,1,7
447,1671,1534,False,Cytoplasm,1,7
448,1675,1534,False,Nucleus,1,7
449,1677,1537,False,Nucleus,1,7
450,1669,1534,False,Cytoplasm,1,7
451,1673,1536,False,Nucleus,1,7
452,1677,1534,False,Nucleus,1,7
453,1671,1536,False,Cytoplasm,1,7
454,1675,1537,False,Nucleus,1,7
455,1669,1534,False,Cytoplasm,1,7
456,1674,1533,False,Nucleus,1,7
457,1677,1537,False,Nucleus,1,7
458,1669,1536,False,Cytoplasm,1,7
459,1677,1533,False,Nucleus,1,7
460,841,388,False,Cytoplasm,2,8
461,1050,437,False,Cytoplasm,2,8
462,1011,439,False,Cytoplasm,2,8
463,986,490,False,Cytoplasm,2,8
464,885,554,False,Cytoplasm,2,8
465,954,593,False,Nucleus,2,8
466,982,671,False,Nucleus,2,8
467,1032,672,False,Nucleus,2,8
468,964,690,False,Nucleus,2,8
469,1087,693,False,Cytoplasm,2,8
470,1470,703,False,Nucleus,3,8
