,x,y,tssite,region,cell,frame
0,189,985,False,Cytoplasm,1,0
1,1680,84,False,Cytoplasm,3,2
2,1642,210,False,Cytoplasm,3,2
3,1742,236,False,Cytoplasm,3,2
4,1620,283,False,Cytoplasm,3,2
5,1630,285,False,Nucleus,3,2
6,1620,303,False,Nucleus,3,2
7,1736,308,False,Nucleus,3,2
8,1622,316,False,Nucleus,3,2
9,389,321,False,Nucleus,2,2
10,1613,325,False,Cytoplasm,3,2
11,1753,331,False,Cytoplasm,3,2
12,1620,338,False,Nucleus,3,2
13,1593,351,False,Cytoplasm,3,2
14,1614,356,False,Cytoplasm,3,2
15,1591,367,False,Cytoplasm,3,2
16,1642,405,False,Cytoplasm,3,2
17,1737,405,False,Cytoplasm,3,2
18,1586,414,False,Cytoplasm,3,2
19,1631,417,False,Cytoplasm,3,2
20,731,945,False,Cytoplasm,4,2
21,797,1030,False,Cytoplasm,4,2
22,855,1092,False,Nucleus,4,2
23,719,1098,False,Nucleus,4,2
24,896,1107,False,Cytoplasm,4,2
25,923,1113,False,Cytoplasm,4,2
26,766,1114,False,Nucleus,4,2
27,758,1117,False,Nucleus,4,2
28,837,1117,False,Nucleus,4,2
29,835,1122,False,Nucleus,4,2
30,830,1161,False,Nucleus,4,2
31,660,1163,False,Cytoplasm,4,2
32,865,1165,False,Nucleus,4,2
33,817,1167,False,Nucleus,4,2
34,880,1187,False,Cytoplasm,4,2
35,798,1191,False,Nucleus,4,2
36,830,1198,False,Nucleus,4,2
37,758,1246,False,Cytoplasm,4,2
38,760,1258,False,Cytoplasm,4,2
39,802,1263,False,Cytoplasm,4,2
40,1050,1562,False,Cytoplasm,1,2
41,497,1599,False,Cytoplasm,1,2
42,1710,290,False,Nucleus,3,2
43,1756,330,False,Cytoplasm,3,2
44,1660,405,False,Cytoplasm,3,2
45,1738,406,False,Cytoplasm,3,2
46,1699,422,False,Cytoplasm,3,2
47,1628,425,False,Cytoplasm,3,2
48,779,1031,False,Cytoplasm,4,2
49,860,1052,False,Cytoplasm,4,2
50,870,1054,False,Cytoplasm,4,2
51,652,1201,False,Cytoplasm,4,2
52,681,1236,False,Cytoplasm,4,2
53,797,1238,False,Cytoplasm,4,2
54,1642,114,False,Cytoplasm,3,2
55,1642,114,False,Cytoplasm,3,2
56,1643,209,False,Cytoplasm,3,2
57,1733,261,False,Nucleus,3,2
58,1568,339,False,Cytoplasm,3,2
59,1622,351,False,Nucleus,3,2
60,1626,379,False,Cytoplasm,3,2
61,1642,383,False,Nucleus,3,2
62,1642,383,False,Nucleus,3,2
63,1547,409,False,Cytoplasm,3,2
64,1547,409,False,Cytoplasm,3,2
65,816,951,False,Cytoplasm,4,2
66,815,952,False,Cytoplasm,4,2
67,861,1000,False,Cytoplasm,4,2
68,859,1002,False,Cytoplasm,4,2
69,804,1001,False,Cytoplasm,4,2
70,841,1031,False,Cytoplasm,4,2
71,908,1067,False,Cytoplasm,4,2
72,626,1070,False,Cytoplasm,4,2
73,789,1083,False,Nucleus,4,2
74,914,1104,False,Cytoplasm,4,2
75,914,1105,False,Cytoplasm,4,2
76,875,1116,False,Nucleus,4,2
77,879,1146,False,Nucleus,4,2
78,825,1156,False,Nucleus,4,2
79,817,1161,False,Nucleus,4,2
80,819,1161,False,Nucleus,4,2
81,735,1167,False,Nucleus,4,2
82,736,1166,False,Nucleus,4,2
83,756,1185,False,Nucleus,4,2
84,711,1185,False,Nucleus,4,2
85,856,1224,False,Cytoplasm,4,2
86,855,1225,False,Cytoplasm,4,2
87,774,1240,False,Cytoplasm,4,2
88,791,1248,False,Cytoplasm,4,2
89,778,1254,False,Cytoplasm,4,2
90,811,1267,False,Cytoplasm,4,2
91,813,1266,False,Cytoplasm,4,2
92,820,517,False,Cytoplasm,1,3
93,865,557,False,Cytoplasm,1,3
