,x,y,tssite,region,cell,frame
0,1301,871,False,Cytoplasm,1,1
1,1453,874,False,Nucleus,1,1
2,1423,890,False,Nucleus,1,1
3,1409,905,False,Nucleus,1,1
4,1553,914,False,Nucleus,1,1
5,1504,935,False,Nucleus,1,1
6,1436,938,False,Nucleus,1,1
7,1444,963,False,Nucleus,1,1
8,1422,964,False,Nucleus,1,1
9,1493,964,False,Nucleus,1,1
10,1408,966,False,Cytoplasm,1,1
11,1335,986,False,Cytoplasm,1,1
12,1629,987,False,Cytoplasm,2,1
13,1304,994,False,Cytoplasm,1,1
14,1719,1002,False,Cytoplasm,2,1
15,1680,1003,False,Cytoplasm,2,1
16,1660,1006,False,Cytoplasm,2,1
17,1678,1007,False,Cytoplasm,2,1
18,1395,1012,False,Cytoplasm,1,1
19,1694,1017,False,Cytoplasm,2,1
20,1752,1018,False,Cytoplasm,2,1
21,1277,1025,False,Cytoplasm,1,1
22,1650,1026,False,Cytoplasm,2,1
23,1682,1029,False,Cytoplasm,2,1
24,1699,1029,False,Cytoplasm,2,1
25,1386,1030,False,Cytoplasm,1,1
26,1650,1034,False,Cytoplasm,2,1
27,1655,1038,False,Cytoplasm,2,1
28,1640,1042,False,Cytoplasm,2,1
29,1743,1043,False,Cytoplasm,2,1
30,1632,1051,False,Cytoplasm,2,1
31,1681,1055,False,Cytoplasm,2,1
32,1626,1056,False,Cytoplasm,2,1
33,1671,1056,False,Cytoplasm,2,1
34,1558,1073,False,Cytoplasm,2,1
35,1586,1075,False,Cytoplasm,2,1
36,1707,1077,False,Cytoplasm,2,1
37,1581,1078,False,Cytoplasm,2,1
38,1638,1083,False,Nucleus,2,1
39,1464,1086,False,Cytoplasm,1,1
40,1615,1086,False,Nucleus,2,1
41,1531,1091,False,Cytoplasm,2,1
42,1640,1091,False,Nucleus,2,1
43,1611,1094,False,Nucleus,2,1
44,1689,1095,False,Nucleus,2,1
45,1410,1101,False,Cytoplasm,1,1
46,1632,1104,False,Nucleus,2,1
47,1725,1105,False,Cytoplasm,2,1
48,1598,1109,False,Nucleus,2,1
49,1551,1110,False,Cytoplasm,2,1
50,1586,1115,False,Nucleus,2,1
51,1685,1118,False,Nucleus,2,1
52,1596,1119,False,Nucleus,2,1
53,1502,1121,False,Cytoplasm,2,1
54,1591,1126,False,Nucleus,2,1
55,1599,1130,False,Nucleus,2,1
56,1611,1133,False,Nucleus,2,1
57,1701,1134,False,Cytoplasm,2,1
58,1640,1150,False,Nucleus,2,1
59,1551,1154,False,Nucleus,2,1
60,1562,1156,False,Nucleus,2,1
61,1564,1163,False,Nucleus,2,1
62,1579,1166,False,Nucleus,2,1
63,1622,1169,False,Nucleus,2,1
64,1691,1171,False,Cytoplasm,2,1
65,1636,1172,False,Nucleus,2,1
66,1496,1194,False,Cytoplasm,2,1
67,1507,1198,False,Cytoplasm,2,1
68,1520,1197,False,Cytoplasm,2,1
69,1691,1196,False,Cytoplasm,2,1
70,1526,1197,False,Cytoplasm,2,1
71,1577,1197,False,Nucleus,2,1
72,1581,1205,False,Nucleus,2,1
73,1666,1208,False,Cytoplasm,2,1
74,1513,1221,False,Cytoplasm,2,1
75,1593,1223,False,Nucleus,2,1
76,1466,1234,False,Cytoplasm,2,1
77,1631,1235,False,Nucleus,2,1
78,1448,1236,False,Cytoplasm,2,1
79,1524,1239,False,Cytoplasm,2,1
80,1613,1246,False,Cytoplasm,2,1
81,1594,1247,False,Nucleus,2,1
82,1590,1250,False,Nucleus,2,1
83,1529,1254,False,Cytoplasm,2,1
84,1522,1267,False,Cytoplasm,2,1
85,1546,1270,False,Cytoplasm,2,1
86,1523,828,False,Cytoplasm,1,1
87,1484,874,False,Nucleus,1,1
88,1753,1018,False,Cytoplasm,2,1
89,1658,1049,False,Cytoplasm,2,1
90,1751,1063,False,Cytoplasm,2,1
91,1697,1101,False,Cytoplasm,2,1
92,1707,1128,False,Cytoplasm,2,1
93,1571,1132,False,Nucleus,2,1
94,1601,1141,False,Nucleus,2,1
95,1488,1147,False,Cytoplasm,2,1
96,1496,1147,False,Cytoplasm,2,1
97,1583,1155,False,Nucleus,2,1
98,1549,1165,False,Nucleus,2,1
99,1608,1169,False,Nucleus,2,1
100,1537,1180,False,Nucleus,2,1
101,1461,1230,False,Cytoplasm,2,1
102,1613,1247,False,Cytoplasm,2,1
103,1548,1262,False,Cytoplasm,2,1
104,1552,1276,False,Cytoplasm,2,1
105,1414,881,False,Nucleus,1,1
106,1415,880,False,Nucleus,1,1
107,1467,896,False,Nucleus,1,1
108,1467,896,False,Nucleus,1,1
109,1554,898,False,Nucleus,1,1
110,1320,908,False,Cytoplasm,1,1
111,1320,908,False,Cytoplasm,1,1
112,1457,914,False,Nucleus,1,1
113,1457,914,False,Nucleus,1,1
114,1679,965,False,Cytoplasm,2,1
115,1680,965,False,Cytoplasm,2,1
116,1641,993,False,Cytoplasm,2,1
117,1641,993,False,Cytoplasm,2,1
118,1630,1029,False,Cytoplasm,2,1
119,1631,1027,False,Cytoplasm,2,1
120,1630,1030,False,Cytoplasm,2,1
121,1620,1031,False,Cytoplasm,2,1
122,1621,1030,False,Cytoplasm,2,1
123,1629,1066,False,Nucleus,2,1
124,1628,1068,False,Nucleus,2,1
125,1630,1066,False,Nucleus,2,1
126,1680,1067,False,Cytoplasm,2,1
127,1684,1069,False,Cytoplasm,2,1
128,1681,1067,False,Cytoplasm,2,1
129,1609,1071,False,Cytoplasm,2,1
130,1610,1071,False,Cytoplasm,2,1
131,1609,1071,False,Cytoplasm,2,1
132,1602,1080,False,Nucleus,2,1
133,1602,1080,False,Nucleus,2,1
134,1695,1089,False,Cytoplasm,2,1
135,1696,1089,False,Cytoplasm,2,1
136,1605,1092,False,Nucleus,2,1
137,1605,1092,False,Nucleus,2,1
138,1546,1093,False,Cytoplasm,2,1
139,1546,1093,False,Cytoplasm,2,1
140,1553,1094,False,Cytoplasm,2,1
141,1550,1094,False,Cytoplasm,2,1
142,1553,1096,False,Cytoplasm,2,1
143,1611,1095,False,Nucleus,2,1
144,1658,1095,False,Nucleus,2,1
145,1657,1096,False,Nucleus,2,1
146,1588,1096,False,Nucleus,2,1
147,1587,1097,False,Cytoplasm,2,1
148,1528,1103,False,Cytoplasm,2,1
149,1528,1103,False,Cytoplasm,2,1
150,1527,1101,False,Cytoplasm,2,1
151,1600,1101,False,Nucleus,2,1
152,1600,1101,False,Nucleus,2,1
153,1530,1118,False,Cytoplasm,2,1
154,1531,1119,False,Cytoplasm,2,1
155,1643,1120,False,Nucleus,2,1
156,1643,1121,False,Nucleus,2,1
157,1505,1132,False,Cytoplasm,2,1
158,1505,1130,False,Cytoplasm,2,1
159,1519,1136,False,Cytoplasm,2,1
160,1518,1137,False,Cytoplasm,2,1
161,1679,1136,False,Nucleus,2,1
162,1678,1136,False,Nucleus,2,1
163,1551,1143,False,Cytoplasm,2,1
164,1551,1143,False,Cytoplasm,2,1
165,1583,1147,False,Nucleus,2,1
166,1582,1147,False,Nucleus,2,1
167,1584,1149,False,Nucleus,2,1
168,1557,1150,False,Nucleus,2,1
169,1556,1150,False,Nucleus,2,1
170,1635,1151,False,Nucleus,2,1
171,1635,1151,False,Nucleus,2,1
172,1694,1152,False,Nucleus,2,1
173,1694,1152,False,Nucleus,2,1
174,1530,1162,False,Cytoplasm,2,1
175,1531,1161,False,Cytoplasm,2,1
176,1432,1168,False,Cytoplasm,2,1
177,1433,1169,False,Cytoplasm,2,1
178,1432,1168,False,Cytoplasm,2,1
179,1461,1170,False,Cytoplasm,2,1
180,1461,1170,False,Cytoplasm,2,1
181,1673,1170,False,Nucleus,2,1
182,1673,1169,False,Nucleus,2,1
183,1492,1180,False,Cytoplasm,2,1
184,1492,1180,False,Cytoplasm,2,1
185,1492,1180,False,Cytoplasm,2,1
186,1581,1181,False,Nucleus,2,1
187,1580,1182,False,Nucleus,2,1
188,1718,1184,False,Cytoplasm,2,1
189,1715,1185,False,Cytoplasm,2,1
190,1718,1185,False,Cytoplasm,2,1
191,1669,1186,False,Nucleus,2,1
192,1670,1185,False,Nucleus,2,1
193,1493,1187,False,Cytoplasm,2,1
194,1493,1187,False,Cytoplasm,2,1
195,1493,1187,False,Cytoplasm,2,1
196,1595,1190,False,Nucleus,2,1
197,1597,1189,False,Nucleus,2,1
198,1595,1190,False,Nucleus,2,1
199,1475,1191,False,Cytoplasm,2,1
200,1475,1192,False,Cytoplasm,2,1
201,1538,1192,False,Nucleus,2,1
202,1538,1194,False,Nucleus,2,1
203,1515,1195,False,Cytoplasm,2,1
204,1587,1206,False,Nucleus,2,1
205,1642,1224,False,Nucleus,2,1
206,1642,1224,False,Nucleus,2,1
207,1642,1224,False,Nucleus,2,1
208,1642,1224,False,Nucleus,2,1
209,1584,1231,False,Nucleus,2,1
210,1584,1231,False,Nucleus,2,1
211,1666,1233,False,Cytoplasm,2,1
212,1665,1232,False,Cytoplasm,2,1
213,1649,1236,False,Cytoplasm,2,1
214,1650,1237,False,Cytoplasm,2,1
215,1641,1240,False,Cytoplasm,2,1
216,1641,1240,False,Cytoplasm,2,1
217,1577,1250,False,Nucleus,2,1
218,1576,1249,False,Nucleus,2,1
219,1444,1251,False,Cytoplasm,2,1
220,1445,1250,False,Cytoplasm,2,1
221,1622,1250,False,Cytoplasm,2,1
222,1377,1255,False,Cytoplasm,2,1
223,1377,1255,False,Cytoplasm,2,1
224,1478,1264,False,Cytoplasm,2,1
225,1479,1263,False,Cytoplasm,2,1
226,1495,1267,False,Cytoplasm,2,1
227,1496,1268,False,Cytoplasm,2,1
228,1495,1267,False,Cytoplasm,2,1
229,1496,1268,False,Cytoplasm,2,1
230,1530,1281,False,Cytoplasm,2,1
231,1529,1282,False,Cytoplasm,2,1
232,1498,1303,False,Cytoplasm,2,1
233,1498,1303,False,Cytoplasm,2,1
234,1619,1125,False,Cytoplasm,1,3
235,1537,1128,False,Cytoplasm,1,3
236,1467,1142,False,Cytoplasm,1,3
237,1625,1158,False,Cytoplasm,1,3
238,1406,1158,False,Cytoplasm,1,3
239,1588,1171,False,Cytoplasm,1,3
240,1458,1173,False,Cytoplasm,1,3
241,1412,1178,False,Cytoplasm,1,3
242,1579,1190,False,Cytoplasm,1,3
243,1632,1192,False,Cytoplasm,1,3
244,1462,1194,False,Cytoplasm,1,3
245,1643,1194,False,Cytoplasm,1,3
246,1665,1207,False,Cytoplasm,1,3
247,1553,1216,False,Nucleus,1,3
248,1566,1216,False,Nucleus,1,3
249,1406,1232,False,Cytoplasm,1,3
250,1567,1238,False,Nucleus,1,3
251,1069,1241,False,Cytoplasm,2,3
252,932,1252,False,Nucleus,2,3
253,871,1256,False,Cytoplasm,2,3
254,1489,1260,False,Nucleus,1,3
255,1390,1262,False,Cytoplasm,1,3
256,1623,1264,False,Cytoplasm,1,3
257,980,1276,False,Nucleus,2,3
258,1032,1276,False,Cytoplasm,2,3
259,1037,1276,False,Cytoplasm,2,3
260,1622,1277,False,Cytoplasm,1,3
261,1462,1286,False,Nucleus,1,3
262,779,1293,False,Cytoplasm,2,3
263,856,1293,False,Nucleus,2,3
264,1435,1301,False,Cytoplasm,1,3
265,877,1302,False,Nucleus,2,3
266,1622,1309,False,Cytoplasm,1,3
267,1461,1325,False,Cytoplasm,1,3
268,914,1326,False,Nucleus,2,3
269,1088,1336,False,Cytoplasm,2,3
270,304,1347,False,Cytoplasm,3,3
271,1152,1354,False,Cytoplasm,2,3
272,1473,1358,False,Cytoplasm,1,3
273,1135,1360,False,Cytoplasm,2,3
274,812,1362,False,Cytoplasm,2,3
275,816,1366,False,Cytoplasm,2,3
276,792,1382,False,Cytoplasm,2,3
277,171,1384,False,Nucleus,3,3
278,1553,1386,False,Cytoplasm,1,3
279,146,1391,False,Nucleus,3,3
280,1500,1392,False,Cytoplasm,1,3
281,1519,1404,False,Cytoplasm,1,3
282,1577,1415,False,Cytoplasm,1,3
283,1305,1457,False,Cytoplasm,4,3
284,188,1469,False,Nucleus,3,3
285,1176,1572,False,Cytoplasm,4,3
286,1327,1584,False,Nucleus,4,3
287,1291,1590,False,Nucleus,4,3
288,1419,1604,False,Cytoplasm,4,3
289,1421,1673,False,Cytoplasm,4,3
290,1538,1127,False,Cytoplasm,1,3
291,1636,1133,False,Cytoplasm,1,3
292,1514,1135,False,Cytoplasm,1,3
293,1496,1167,False,Cytoplasm,1,3
294,1409,1167,False,Cytoplasm,1,3
295,1666,1195,False,Cytoplasm,1,3
296,1434,1205,False,Cytoplasm,1,3
297,1554,1221,False,Nucleus,1,3
298,1418,1244,False,Cytoplasm,1,3
299,1490,1258,False,Nucleus,1,3
300,1453,1259,False,Cytoplasm,1,3
301,1489,1261,False,Nucleus,1,3
302,764,1275,False,Cytoplasm,2,3
303,1539,1281,False,Nucleus,1,3
304,883,1328,False,Nucleus,2,3
305,1483,1350,False,Cytoplasm,1,3
306,1540,1359,False,Cytoplasm,1,3
307,1568,1371,False,Cytoplasm,1,3
308,1021,1394,False,Cytoplasm,2,3
309,1586,1415,False,Cytoplasm,1,3
310,1155,1483,False,Cytoplasm,4,3
311,214,1493,False,Nucleus,3,3
312,1172,1525,False,Cytoplasm,4,3
313,1499,1582,False,Cytoplasm,4,3
314,1552,1158,False,Cytoplasm,1,3
315,1552,1159,False,Cytoplasm,1,3
316,1660,1164,False,Cytoplasm,1,3
317,1661,1163,False,Cytoplasm,1,3
318,1660,1164,False,Cytoplasm,1,3
319,1491,1168,False,Cytoplasm,1,3
320,1492,1168,False,Cytoplasm,1,3
321,1562,1172,False,Cytoplasm,1,3
322,1498,1174,False,Cytoplasm,1,3
323,1458,1174,False,Cytoplasm,1,3
324,1615,1175,False,Cytoplasm,1,3
325,1466,1181,False,Cytoplasm,1,3
326,1464,1183,False,Cytoplasm,1,3
327,1464,1179,False,Cytoplasm,1,3
328,1461,1188,False,Cytoplasm,1,3
329,1464,1183,False,Cytoplasm,1,3
330,1468,1180,False,Cytoplasm,1,3
331,1461,1182,False,Cytoplasm,1,3
332,1468,1184,False,Cytoplasm,1,3
333,1587,1182,False,Cytoplasm,1,3
334,1586,1181,False,Cytoplasm,1,3
335,1418,1185,False,Cytoplasm,1,3
336,1420,1185,False,Cytoplasm,1,3
337,1418,1185,False,Cytoplasm,1,3
338,1420,1184,False,Cytoplasm,1,3
339,1417,1187,False,Cytoplasm,1,3
340,1438,1190,False,Cytoplasm,1,3
341,1438,1191,False,Cytoplasm,1,3
342,1439,1193,False,Cytoplasm,1,3
343,1498,1194,False,Cytoplasm,1,3
344,1517,1197,False,Cytoplasm,1,3
345,1517,1196,False,Cytoplasm,1,3
346,1619,1208,False,Cytoplasm,1,3
347,1618,1207,False,Cytoplasm,1,3
348,1397,1208,False,Cytoplasm,1,3
349,1431,1215,False,Cytoplasm,1,3
350,1432,1215,False,Cytoplasm,1,3
351,1646,1222,False,Cytoplasm,1,3
352,1645,1221,False,Cytoplasm,1,3
353,1580,1231,False,Nucleus,1,3
354,1580,1231,False,Nucleus,1,3
355,1581,1230,False,Nucleus,1,3
356,1422,1236,False,Cytoplasm,1,3
357,1503,1237,False,Nucleus,1,3
358,1633,1243,False,Cytoplasm,1,3
359,1634,1244,False,Cytoplasm,1,3
360,1661,1249,False,Cytoplasm,1,3
361,1662,1248,False,Cytoplasm,1,3
362,1662,1250,False,Cytoplasm,1,3
363,1418,1250,False,Cytoplasm,1,3
364,1417,1250,False,Cytoplasm,1,3
365,1395,1254,False,Cytoplasm,1,3
366,1397,1254,False,Cytoplasm,1,3
367,1395,1254,False,Cytoplasm,1,3
368,917,1256,False,Nucleus,2,3
369,991,1256,False,Nucleus,2,3
370,992,1255,False,Nucleus,2,3
371,989,1255,False,Nucleus,2,3
372,1638,1261,False,Cytoplasm,1,3
373,1638,1261,False,Cytoplasm,1,3
374,1639,1263,False,Cytoplasm,1,3
375,961,1269,False,Nucleus,2,3
376,961,1269,False,Nucleus,2,3
377,964,1270,False,Nucleus,2,3
378,990,1271,False,Nucleus,2,3
379,989,1272,False,Nucleus,2,3
380,1412,1272,False,Cytoplasm,1,3
381,1413,1273,False,Cytoplasm,1,3
382,1446,1271,False,Cytoplasm,1,3
383,959,1276,False,Nucleus,2,3
384,1408,1276,False,Cytoplasm,1,3
385,1000,1287,False,Nucleus,2,3
386,1464,1298,False,Nucleus,1,3
387,1464,1298,False,Nucleus,1,3
388,1464,1298,False,Nucleus,1,3
389,1516,1311,False,Nucleus,1,3
390,1515,1310,False,Nucleus,1,3
391,1457,1312,False,Cytoplasm,1,3
392,1458,1314,False,Cytoplasm,1,3
393,1643,1332,False,Cytoplasm,1,3
394,1590,1354,False,Cytoplasm,1,3
395,1452,1372,False,Cytoplasm,1,3
396,1560,1380,False,Cytoplasm,1,3
397,964,1382,False,Nucleus,2,3
398,1552,1386,False,Cytoplasm,1,3
399,1088,1425,False,Cytoplasm,2,3
400,1087,1424,False,Cytoplasm,2,3
401,1111,1427,False,Cytoplasm,2,3
402,1111,1427,False,Cytoplasm,2,3
403,113,1456,False,Nucleus,3,3
404,1239,1548,False,Nucleus,4,3
405,1240,1549,False,Nucleus,4,3
406,1238,1551,False,Nucleus,4,3
407,1545,1572,False,Cytoplasm,4,3
408,1547,1573,False,Cytoplasm,4,3
409,1337,1584,False,Nucleus,4,3
410,1337,1584,False,Nucleus,4,3
411,1337,1584,False,Nucleus,4,3
412,1336,1583,False,Nucleus,4,3
413,1337,1584,False,Nucleus,4,3
414,1336,1583,False,Nucleus,4,3
415,1337,1584,False,Nucleus,4,3
416,1336,1583,False,Nucleus,4,3
417,1337,1584,False,Nucleus,4,3
418,1336,1583,False,Nucleus,4,3
419,1319,1584,False,Nucleus,4,3
420,1223,1587,False,Nucleus,4,3
421,1223,1587,False,Nucleus,4,3
422,1224,1587,False,Nucleus,4,3
423,1225,1585,False,Nucleus,4,3
424,1244,1768,False,Cytoplasm,4,3
425,1243,1768,False,Cytoplasm,4,3
426,1583,1334,True,Nucleus,1,3
427,1181,1463,True,Cytoplasm,4,3
428,1322,1770,True,Cytoplasm,4,3
429,1342,1769,True,Cytoplasm,4,3
430,1164,494,False,Cytoplasm,1,4
431,1274,497,False,Cytoplasm,1,4
432,1084,519,False,Cytoplasm,1,4
433,1397,542,False,Cytoplasm,1,4
434,1349,545,False,Nucleus,1,4
435,1393,553,False,Cytoplasm,1,4
436,1316,554,False,Nucleus,1,4
437,1242,560,False,Nucleus,1,4
438,1281,568,False,Nucleus,1,4
439,1308,572,False,Nucleus,1,4
440,1355,579,False,Nucleus,1,4
441,1330,585,False,Nucleus,1,4
442,1362,594,False,Nucleus,1,4
443,1225,640,False,Cytoplasm,1,4
444,1268,645,False,Cytoplasm,1,4
445,1276,669,False,Cytoplasm,1,4
446,1323,674,False,Cytoplasm,1,4
447,1313,575,False,Nucleus,1,4
448,1274,588,False,Nucleus,1,4
449,1295,534,False,Nucleus,1,4
450,1294,533,False,Nucleus,1,4
451,1284,538,False,Nucleus,1,4
452,1283,539,False,Nucleus,1,4
453,1285,539,False,Nucleus,1,4
454,1283,538,False,Nucleus,1,4
455,1285,538,False,Nucleus,1,4
456,1349,589,False,Nucleus,1,4
457,1351,590,False,Nucleus,1,4
458,1349,589,False,Nucleus,1,4
459,1315,617,False,Nucleus,1,4
460,1317,617,False,Nucleus,1,4
461,1316,618,False,Nucleus,1,4
462,476,523,False,Nucleus,1,5
463,440,543,False,Nucleus,1,5
464,440,549,False,Nucleus,1,5
465,473,474,False,Cytoplasm,1,5
466,494,388,False,Cytoplasm,1,6
467,1780,581,False,Cytoplasm,2,6
468,1784,625,False,Cytoplasm,2,6
469,1616,693,False,Cytoplasm,2,6
470,1753,697,False,Cytoplasm,2,6
471,1688,721,False,Nucleus,2,6
472,1627,749,False,Nucleus,2,6
473,1684,755,False,Nucleus,2,6
474,1642,758,False,Nucleus,2,6
475,1621,761,False,Nucleus,2,6
476,1609,770,False,Nucleus,2,6
477,1600,796,False,Nucleus,2,6
478,1534,798,False,Cytoplasm,2,6
479,1655,818,False,Nucleus,2,6
480,1669,823,False,Nucleus,2,6
481,1646,826,False,Nucleus,2,6
482,1616,832,False,Nucleus,2,6
483,1601,835,False,Nucleus,2,6
484,1613,842,False,Nucleus,2,6
485,1689,845,False,Cytoplasm,2,6
486,1654,859,False,Nucleus,2,6
487,1679,861,False,Cytoplasm,2,6
488,1625,862,False,Nucleus,2,6
489,1605,865,False,Nucleus,2,6
490,1643,865,False,Nucleus,2,6
491,1671,875,False,Cytoplasm,2,6
492,1690,879,False,Cytoplasm,2,6
493,1677,883,False,Cytoplasm,2,6
494,1592,891,False,Cytoplasm,2,6
495,1619,904,False,Cytoplasm,2,6
496,1627,906,False,Cytoplasm,2,6
497,1515,915,False,Cytoplasm,2,6
498,1581,933,False,Cytoplasm,2,6
499,912,1348,False,Cytoplasm,3,6
500,848,1392,False,Cytoplasm,3,6
501,1056,1423,False,Cytoplasm,3,6
502,1080,1458,False,Cytoplasm,3,6
503,1011,1515,False,Nucleus,3,6
504,1419,1543,False,Cytoplasm,4,6
505,1290,1559,False,Cytoplasm,4,6
506,850,1561,False,Cytoplasm,3,6
507,1393,1561,False,Cytoplasm,4,6
508,1311,1566,False,Cytoplasm,4,6
509,958,1579,False,Nucleus,3,6
510,1302,1584,False,Cytoplasm,4,6
511,594,1592,False,Cytoplasm,5,6
512,1050,1599,False,Cytoplasm,3,6
513,1242,1602,False,Cytoplasm,4,6
514,1296,1603,False,Cytoplasm,4,6
515,1152,1608,False,Cytoplasm,4,6
516,1279,1636,False,Cytoplasm,4,6
517,494,1639,False,Nucleus,5,6
518,1154,1651,False,Cytoplasm,4,6
519,488,1665,False,Nucleus,5,6
520,1366,1671,False,Nucleus,4,6
521,1345,1678,False,Nucleus,4,6
522,1363,1683,False,Nucleus,4,6
523,587,1691,False,Cytoplasm,5,6
524,1463,1724,False,Cytoplasm,4,6
525,1356,1730,False,Cytoplasm,4,6
526,1269,1741,False,Nucleus,4,6
527,1305,1741,False,Nucleus,4,6
528,1356,1771,False,Cytoplasm,4,6
529,1233,1829,False,Cytoplasm,4,6
530,1757,622,False,Cytoplasm,2,6
531,1745,641,False,Cytoplasm,2,6
532,1641,729,False,Cytoplasm,2,6
533,1661,744,False,Nucleus,2,6
534,1563,789,False,Nucleus,2,6
535,976,1568,False,Nucleus,3,6
536,1243,1602,False,Cytoplasm,4,6
537,1143,1611,False,Cytoplasm,4,6
538,1160,1630,False,Cytoplasm,4,6
539,1252,1725,False,Nucleus,4,6
540,1270,1742,False,Nucleus,4,6
541,1305,1806,False,Cytoplasm,4,6
542,456,265,False,Nucleus,1,6
543,457,264,False,Nucleus,1,6
544,455,267,False,Nucleus,1,6
545,456,263,False,Nucleus,1,6
546,458,267,False,Nucleus,1,6
547,1617,694,False,Cytoplasm,2,6
548,1726,714,False,Cytoplasm,2,6
