,x,y,tssite,region,cell,frame
0,1333,800,False,Cytoplasm,1,0
1,1316,845,False,Cytoplasm,1,0
2,1367,866,False,Cytoplasm,1,0
3,1364,884,False,Cytoplasm,1,0
4,1379,887,False,Cytoplasm,1,0
5,1321,899,False,Cytoplasm,1,0
6,493,902,False,Cytoplasm,2,0
7,401,903,False,Cytoplasm,2,0
8,1357,922,False,Nucleus,1,0
9,541,926,False,Cytoplasm,2,0
10,1306,926,False,Cytoplasm,1,0
11,357,940,False,Cytoplasm,2,0
12,474,941,False,Nucleus,2,0
13,1298,945,False,Cytoplasm,1,0
14,634,956,False,Cytoplasm,2,0
15,364,959,False,Cytoplasm,2,0
16,1382,959,False,Nucleus,1,0
17,1390,961,False,Nucleus,1,0
18,1421,973,False,Nucleus,1,0
19,1411,977,False,Nucleus,1,0
20,328,985,False,Cytoplasm,2,0
21,1401,993,False,Nucleus,1,0
22,1376,999,False,Nucleus,1,0
23,1450,999,False,Nucleus,1,0
24,1481,1014,False,Cytoplasm,1,0
25,1474,1015,False,Cytoplasm,1,0
26,1457,1036,False,Cytoplasm,1,0
27,1434,1054,False,Cytoplasm,1,0
28,1535,1075,False,Cytoplasm,1,0
29,450,897,False,Cytoplasm,2,0
30,1382,897,False,Cytoplasm,1,0
31,494,902,False,Cytoplasm,2,0
32,1335,978,False,Nucleus,1,0
33,328,986,False,Cytoplasm,2,0
34,357,989,False,Nucleus,2,0
35,1375,998,False,Nucleus,1,0
36,1459,1021,False,Cytoplasm,1,0
37,478,1043,False,Cytoplasm,2,0
38,1326,764,False,Cytoplasm,1,0
39,1328,766,False,Cytoplasm,1,0
40,477,894,False,Cytoplasm,2,0
41,1328,905,False,Cytoplasm,1,0
42,426,907,False,Cytoplasm,2,0
43,383,922,False,Cytoplasm,2,0
44,1357,923,False,Nucleus,1,0
45,300,930,False,Cytoplasm,2,0
46,302,934,False,Cytoplasm,2,0
47,305,932,False,Cytoplasm,2,0
48,336,968,False,Cytoplasm,2,0
49,342,969,False,Cytoplasm,2,0
50,317,971,False,Cytoplasm,2,0
51,1458,981,False,Nucleus,1,0
52,1469,1003,False,Cytoplasm,1,0
53,1458,1035,False,Cytoplasm,1,0
54,262,1049,False,Cytoplasm,2,0
