,x,y,tssite,region,cell,frame
0,263,569,False,Nucleus,1,0
1,158,524,False,Cytoplasm,1,0
2,191,544,False,Nucleus,1,0
3,212,581,False,Nucleus,1,0
4,218,523,False,Nucleus,1,0
5,218,523,False,Nucleus,1,0
6,218,523,False,Nucleus,1,0
7,172,551,False,Nucleus,1,0
8,173,551,False,Nucleus,1,0
9,172,551,False,Nucleus,1,0
10,173,554,False,Nucleus,1,0
11,230,585,False,Nucleus,1,0
12,228,583,False,Nucleus,1,0
13,1660,880,False,Cytoplasm,1,1
14,1594,908,False,Cytoplasm,1,1
15,1341,954,False,Cytoplasm,1,1
16,1528,959,False,Cytoplasm,1,1
17,1583,987,False,Cytoplasm,1,1
18,1571,997,False,Cytoplasm,1,1
19,1582,1001,False,Cytoplasm,1,1
20,1571,1016,False,Cytoplasm,1,1
21,1470,1028,False,Nucleus,1,1
22,1440,1029,False,Nucleus,1,1
23,1597,1060,False,Cytoplasm,1,1
24,1442,1073,False,Nucleus,1,1
25,1417,1083,False,Nucleus,1,1
26,1363,1085,False,Cytoplasm,1,1
27,1507,1086,False,Nucleus,1,1
28,1412,1107,False,Cytoplasm,1,1
29,1413,1126,False,Cytoplasm,1,1
30,1605,1149,False,Cytoplasm,1,1
31,1555,1161,False,Nucleus,1,1
32,958,1349,False,Nucleus,2,1
33,1028,1355,False,Cytoplasm,2,1
34,863,1422,False,Cytoplasm,2,1
35,1505,923,False,Cytoplasm,1,1
36,1429,992,False,Cytoplasm,1,1
37,1471,1030,False,Nucleus,1,1
38,1614,1030,False,Cytoplasm,1,1
39,1579,1045,False,Nucleus,1,1
40,1452,1058,False,Nucleus,1,1
41,1402,1078,False,Cytoplasm,1,1
42,1387,1099,False,Cytoplasm,1,1
43,1413,1107,False,Cytoplasm,1,1
44,954,1272,False,Cytoplasm,2,1
45,1046,1345,False,Cytoplasm,2,1
46,1602,979,False,Cytoplasm,1,1
47,1565,991,False,Cytoplasm,1,1
48,1589,995,False,Cytoplasm,1,1
49,1578,1022,False,Cytoplasm,1,1
50,1558,1051,False,Nucleus,1,1
51,1559,1052,False,Nucleus,1,1
52,1551,1057,False,Nucleus,1,1
53,1553,1056,False,Nucleus,1,1
54,1549,1057,False,Nucleus,1,1
55,1405,1083,False,Cytoplasm,1,1
56,1508,1087,False,Nucleus,1,1
57,1453,1141,False,Nucleus,1,1
58,1568,1190,False,Cytoplasm,1,1
59,1570,1190,False,Cytoplasm,1,1
60,927,1300,False,Cytoplasm,2,1
61,919,1391,False,Nucleus,2,1
62,917,1392,False,Nucleus,2,1
63,1028,1423,False,Nucleus,2,1
64,1031,1424,False,Nucleus,2,1
65,1029,1424,False,Nucleus,2,1
66,1030,1422,False,Nucleus,2,1
67,1031,1424,False,Nucleus,2,1
68,1018,1437,False,Nucleus,2,1
69,1018,1437,False,Nucleus,2,1
70,1017,1679,False,Nucleus,3,1
71,968,141,False,Cytoplasm,1,2
72,941,254,False,Cytoplasm,1,2
73,980,288,False,Cytoplasm,1,2
74,986,508,False,Cytoplasm,2,2
75,800,532,False,Nucleus,2,2
76,1564,591,False,Cytoplasm,3,2
77,1500,648,False,Cytoplasm,3,2
78,783,650,False,Cytoplasm,2,2
79,746,657,False,Cytoplasm,2,2
80,1485,658,False,Cytoplasm,3,2
81,1516,662,False,Cytoplasm,3,2
82,1494,663,False,Cytoplasm,3,2
83,1462,665,False,Cytoplasm,3,2
84,775,674,False,Cytoplasm,2,2
85,768,676,False,Cytoplasm,2,2
86,1460,676,False,Cytoplasm,3,2
87,1475,679,False,Cytoplasm,3,2
88,1440,682,False,Cytoplasm,3,2
89,782,685,False,Cytoplasm,2,2
90,1422,717,False,Cytoplasm,3,2
91,1535,745,False,Nucleus,3,2
92,1417,747,False,Nucleus,3,2
93,1467,768,False,Nucleus,3,2
94,1363,804,False,Cytoplasm,3,2
95,1490,805,False,Nucleus,3,2
96,1528,806,False,Nucleus,3,2
97,1625,809,False,Cytoplasm,3,2
98,1420,817,False,Nucleus,3,2
99,1396,818,False,Cytoplasm,3,2
100,1565,822,False,Nucleus,3,2
101,1460,841,False,Nucleus,3,2
102,1512,844,False,Nucleus,3,2
103,1406,879,False,Cytoplasm,3,2
104,1547,907,False,Cytoplasm,3,2
105,346,1165,False,Nucleus,4,2
106,208,1253,False,Cytoplasm,4,2
107,791,479,False,Nucleus,2,2
108,1421,818,False,Nucleus,3,2
109,329,1164,False,Nucleus,4,2
110,540,1193,False,Cytoplasm,4,2
111,1002,262,False,Nucleus,1,2
112,1000,263,False,Nucleus,1,2
113,1455,645,False,Cytoplasm,3,2
114,1483,647,False,Cytoplasm,3,2
115,1482,649,False,Cytoplasm,3,2
116,1480,646,False,Cytoplasm,3,2
117,1492,664,False,Cytoplasm,3,2
118,1511,671,False,Cytoplasm,3,2
119,1459,676,False,Cytoplasm,3,2
120,1524,684,False,Cytoplasm,3,2
121,1585,683,False,Cytoplasm,3,2
122,1586,684,False,Cytoplasm,3,2
123,846,688,False,Cytoplasm,2,2
124,811,698,False,Cytoplasm,2,2
125,814,699,False,Cytoplasm,2,2
126,1422,756,False,Nucleus,3,2
127,1421,755,False,Nucleus,3,2
128,1497,785,False,Nucleus,3,2
129,1497,787,False,Nucleus,3,2
130,1542,788,False,Nucleus,3,2
