,x,y,tssite,region,cell,frame
0,741,453,False,Cytoplasm,1,1
1,858,485,False,Cytoplasm,1,1
2,874,546,False,Cytoplasm,1,1
3,1024,619,False,Cytoplasm,1,1
4,1002,628,False,Cytoplasm,1,1
5,1104,635,False,Cytoplasm,1,1
6,1165,667,False,Cytoplasm,1,1
7,1146,734,False,Nucleus,1,1
8,1089,646,False,Nucleus,1,1
9,1025,697,False,Nucleus,1,1
10,1015,698,False,Nucleus,1,1
11,1186,704,False,Cytoplasm,1,1
12,1262,719,False,Cytoplasm,1,1
13,1317,724,False,Cytoplasm,1,1
14,1012,644,False,Cytoplasm,1,1
15,955,701,False,Cytoplasm,1,1
16,1192,243,False,Cytoplasm,3,2
17,1259,251,False,Cytoplasm,3,2
18,1248,280,False,Cytoplasm,3,2
19,1290,287,False,Cytoplasm,3,2
20,1216,294,False,Cytoplasm,3,2
21,1297,296,False,Cytoplasm,3,2
22,1230,323,False,Cytoplasm,3,2
23,1330,324,False,Cytoplasm,3,2
24,1471,331,False,Cytoplasm,3,2
25,1175,342,False,Cytoplasm,3,2
26,1304,414,False,Cytoplasm,3,2
27,1425,454,False,Nucleus,3,2
28,1452,458,False,Cytoplasm,3,2
29,1198,483,False,Cytoplasm,3,2
30,1116,486,False,Cytoplasm,3,2
31,1204,515,False,Cytoplasm,3,2
32,1197,520,False,Cytoplasm,3,2
33,1135,522,False,Cytoplasm,3,2
34,1089,543,False,Cytoplasm,3,2
35,1282,551,False,Nucleus,3,2
36,1092,553,False,Cytoplasm,3,2
37,1122,589,False,Cytoplasm,3,2
38,1352,609,False,Cytoplasm,3,2
39,1400,613,False,Cytoplasm,3,2
40,1716,1034,False,Cytoplasm,4,2
41,139,1036,False,Nucleus,1,2
42,147,1040,False,Nucleus,1,2
43,1610,1085,False,Nucleus,4,2
44,1533,1193,False,Cytoplasm,4,2
45,1203,186,False,Cytoplasm,3,2
46,1224,323,False,Cytoplasm,3,2
47,1173,376,False,Cytoplasm,3,2
48,1368,448,False,Nucleus,3,2
49,1116,487,False,Cytoplasm,3,2
50,1283,551,False,Nucleus,3,2
51,142,963,False,Cytoplasm,1,2
52,141,1036,False,Nucleus,1,2
53,92,1172,False,Cytoplasm,1,2
54,1179,247,False,Cytoplasm,3,2
55,1291,259,False,Cytoplasm,3,2
56,1241,301,False,Cytoplasm,3,2
57,1538,343,False,Cytoplasm,3,2
58,1528,372,False,Cytoplasm,3,2
59,1339,405,False,Nucleus,3,2
60,1163,431,False,Cytoplasm,3,2
