,x,y,tssite,region,cell,frame
0,485,809,False,Cytoplasm,1,1
1,490,806,False,Cytoplasm,1,1
2,470,806,False,Cytoplasm,1,1
3,465,806,False,Cytoplasm,1,1
4,473,806,False,Cytoplasm,1,1
5,485,809,False,Cytoplasm,1,1
6,503,814,False,Cytoplasm,1,1
7,460,810,False,Cytoplasm,1,1
8,452,813,False,Cytoplasm,1,1
9,466,812,False,Cytoplasm,1,1
10,480,823,False,Cytoplasm,1,1
11,496,812,False,Cytoplasm,1,1
12,476,813,False,Cytoplasm,1,1
13,445,821,False,Cytoplasm,1,1
14,456,815,False,Cytoplasm,1,1
15,492,815,False,Cytoplasm,1,1
16,465,816,False,Cytoplasm,1,1
17,456,833,False,Cytoplasm,1,1
18,495,825,False,Cytoplasm,1,1
19,445,821,False,Cytoplasm,1,1
20,489,820,False,Cytoplasm,1,1
21,437,823,False,Cytoplasm,1,1
22,518,822,False,Cytoplasm,1,1
23,525,824,False,Cytoplasm,1,1
24,490,834,False,Cytoplasm,1,1
25,490,826,False,Cytoplasm,1,1
26,523,830,False,Cytoplasm,1,1
27,435,830,False,Cytoplasm,1,1
28,436,834,False,Cytoplasm,1,1
29,465,834,False,Cytoplasm,1,1
30,498,835,False,Cytoplasm,1,1
31,445,838,False,Cytoplasm,1,1
32,433,842,False,Cytoplasm,1,1
33,500,839,False,Cytoplasm,1,1
34,370,934,False,Nucleus,1,1
35,452,839,False,Cytoplasm,1,1
36,462,838,False,Cytoplasm,1,1
37,478,839,False,Cytoplasm,1,1
38,391,871,False,Cytoplasm,1,1
39,473,841,False,Cytoplasm,1,1
40,512,839,False,Cytoplasm,1,1
41,461,840,False,Cytoplasm,1,1
42,433,842,False,Cytoplasm,1,1
43,486,860,False,Cytoplasm,1,1
44,534,842,False,Cytoplasm,1,1
45,419,844,False,Cytoplasm,1,1
46,466,843,False,Cytoplasm,1,1
47,527,843,False,Cytoplasm,1,1
48,530,846,False,Cytoplasm,1,1
49,537,845,False,Cytoplasm,1,1
50,424,847,False,Cytoplasm,1,1
51,393,849,False,Cytoplasm,1,1
52,415,850,False,Cytoplasm,1,1
53,439,849,False,Cytoplasm,1,1
54,537,849,False,Cytoplasm,1,1
55,450,851,False,Cytoplasm,1,1
56,537,854,False,Cytoplasm,1,1
57,410,852,False,Cytoplasm,1,1
58,439,854,False,Cytoplasm,1,1
59,419,853,False,Cytoplasm,1,1
60,531,853,False,Cytoplasm,1,1
61,373,868,False,Cytoplasm,1,1
62,423,854,False,Cytoplasm,1,1
63,444,855,False,Cytoplasm,1,1
64,497,855,False,Cytoplasm,1,1
65,414,855,False,Cytoplasm,1,1
66,515,855,False,Cytoplasm,1,1
67,478,856,False,Cytoplasm,1,1
68,397,857,False,Cytoplasm,1,1
69,409,857,False,Cytoplasm,1,1
70,429,862,False,Cytoplasm,1,1
71,502,858,False,Cytoplasm,1,1
72,402,863,False,Cytoplasm,1,1
73,416,858,False,Cytoplasm,1,1
74,544,867,False,Cytoplasm,1,1
75,393,859,False,Cytoplasm,1,1
76,538,861,False,Cytoplasm,1,1
77,502,862,False,Cytoplasm,1,1
78,415,862,False,Cytoplasm,1,1
79,412,867,False,Cytoplasm,1,1
80,394,868,False,Cytoplasm,1,1
81,497,866,False,Cytoplasm,1,1
82,529,867,False,Cytoplasm,1,1
83,373,868,False,Cytoplasm,1,1
84,427,869,False,Cytoplasm,1,1
85,503,867,False,Cytoplasm,1,1
86,492,874,False,Cytoplasm,1,1
87,366,873,False,Cytoplasm,1,1
88,382,873,False,Cytoplasm,1,1
89,365,879,False,Cytoplasm,1,1
90,384,880,False,Cytoplasm,1,1
91,396,877,False,Cytoplasm,1,1
92,518,878,False,Cytoplasm,1,1
93,545,878,False,Cytoplasm,1,1
94,374,882,False,Cytoplasm,1,1
95,493,879,False,Cytoplasm,1,1
96,402,880,False,Cytoplasm,1,1
97,410,881,False,Cytoplasm,1,1
98,354,885,False,Cytoplasm,1,1
99,518,882,False,Cytoplasm,1,1
100,358,884,False,Cytoplasm,1,1
101,403,885,False,Nucleus,1,1
102,415,886,False,Nucleus,1,1
103,492,884,False,Cytoplasm,1,1
104,366,885,False,Cytoplasm,1,1
105,364,890,False,Cytoplasm,1,1
106,344,896,False,Cytoplasm,1,1
107,379,887,False,Cytoplasm,1,1
108,400,890,False,Nucleus,1,1
109,396,899,False,Nucleus,1,1
110,427,890,False,Nucleus,1,1
111,442,887,False,Nucleus,1,1
112,469,889,False,Nucleus,1,1
113,358,890,False,Cytoplasm,1,1
114,472,889,False,Nucleus,1,1
115,372,893,False,Cytoplasm,1,1
116,392,891,False,Nucleus,1,1
117,380,891,False,Cytoplasm,1,1
118,478,892,False,Nucleus,1,1
119,526,907,False,Cytoplasm,1,1
120,558,895,False,Cytoplasm,1,1
121,351,894,False,Cytoplasm,1,1
122,392,898,False,Nucleus,1,1
123,428,896,False,Nucleus,1,1
124,362,896,False,Cytoplasm,1,1
125,380,896,False,Nucleus,1,1
126,423,896,False,Nucleus,1,1
127,554,902,False,Cytoplasm,1,1
128,428,900,False,Nucleus,1,1
129,534,899,False,Cytoplasm,1,1
130,544,900,False,Cytoplasm,1,1
131,559,900,False,Cytoplasm,1,1
132,351,899,False,Cytoplasm,1,1
133,367,901,False,Cytoplasm,1,1
134,380,902,False,Nucleus,1,1
135,373,901,False,Nucleus,1,1
136,514,903,False,Cytoplasm,1,1
137,353,903,False,Cytoplasm,1,1
138,358,904,False,Cytoplasm,1,1
139,432,905,False,Nucleus,1,1
140,537,903,False,Cytoplasm,1,1
141,556,909,False,Cytoplasm,1,1
142,363,905,False,Nucleus,1,1
143,559,904,False,Cytoplasm,1,1
144,340,905,False,Cytoplasm,1,1
145,376,908,False,Nucleus,1,1
146,533,907,False,Cytoplasm,1,1
147,350,906,False,Cytoplasm,1,1
148,356,907,False,Cytoplasm,1,1
149,381,908,False,Nucleus,1,1
150,512,907,False,Cytoplasm,1,1
151,367,908,False,Nucleus,1,1
152,535,914,False,Cytoplasm,1,1
153,356,914,False,Nucleus,1,1
154,371,917,False,Nucleus,1,1
